fecha_matrimonio,genero_1,genero_2,comuna
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Masculino,1
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Femenino,1
2018-02-05,Masculino,Femenino,13
2018-02-05,Femenino,Masculino,13
2018-02-05,Masculino,Femenino,14
2018-02-05,Masculino,Femenino,15
2018-02-05,Femenino,Masculino,15
2018-02-05,Masculino,Femenino,15
2018-02-05,Masculino,Femenino,4
2018-02-05,Femenino,Masculino,5
2018-02-05,Masculino,Femenino,5
2018-02-05,Masculino,Femenino,6
2018-02-05,Femenino,Masculino,7
2018-02-05,Masculino,Femenino,7
2018-02-05,Masculino,Femenino,8
2018-02-05,Masculino,Femenino,8
2018-02-06,Masculino,Femenino,1
2018-02-06,Masculino,Femenino,1
2018-02-06,Masculino,Femenino,1
2018-02-06,Femenino,Masculino,12
2018-02-06,Masculino,Femenino,12
2018-02-06,Masculino,Femenino,13
2018-02-06,Femenino,Masculino,15
2018-02-06,Masculino,Femenino,5
2018-02-06,Femenino,Masculino,5
2018-02-06,Masculino,Femenino,6
2018-02-06,Masculino,Femenino,6
2018-02-06,Masculino,Femenino,6
2018-02-06,Masculino,Femenino,6
2018-02-07,Masculino,Femenino,1
2018-02-07,Masculino,Femenino,1
2018-02-07,Masculino,Femenino,1
2018-02-07,Masculino,Femenino,1
2018-02-07,Masculino,Femenino,1
2018-02-07,Masculino,Femenino,1
2018-02-07,Masculino,Femenino,1
2018-02-07,Femenino,Masculino,11
2018-02-07,Masculino,Femenino,11
2018-02-07,Femenino,Masculino,12
2018-02-07,Masculino,Femenino,13
2018-02-07,Femenino,Masculino,13
2018-02-07,Masculino,Femenino,13
2018-02-07,Masculino,Femenino,14
2018-02-07,Masculino,Femenino,14
2018-02-07,Femenino,Masculino,15
2018-02-07,Femenino,Masculino,15
2018-02-07,Masculino,Femenino,2
2018-02-07,Masculino,Femenino,2
2018-02-07,Masculino,Femenino,4
2018-02-07,Femenino,Masculino,5
2018-02-07,Femenino,Masculino,5
2018-02-07,Masculino,Femenino,5
2018-02-07,Masculino,Femenino,6
2018-02-07,Femenino,Femenino,6
2018-02-07,Masculino,Femenino,6
2018-02-07,Masculino,Femenino,6
2018-02-07,Masculino,Femenino,6
2018-02-07,Femenino,Femenino,7
2018-02-07,Masculino,Femenino,8
2018-02-07,Masculino,Femenino,8
2018-02-07,Masculino,Femenino,8
2018-02-07,Masculino,Femenino,8
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,1
2018-02-08,Masculino,Femenino,11
2018-02-08,Masculino,Femenino,11
2018-02-08,Masculino,Femenino,11
2018-02-08,Masculino,Femenino,11
2018-02-08,Masculino,Femenino,12
2018-02-08,Masculino,Femenino,12
2018-02-08,Masculino,Femenino,13
2018-02-08,Femenino,Masculino,13
2018-02-08,Femenino,Femenino,13
2018-02-08,Femenino,Masculino,13
2018-02-08,Femenino,Masculino,13
2018-02-08,Masculino,Femenino,14
2018-02-08,Masculino,Femenino,14
2018-02-08,Masculino,Femenino,14
2018-02-08,Masculino,Masculino,15
2018-02-08,Femenino,Masculino,15
2018-02-08,Femenino,Masculino,15
2018-02-08,Masculino,Femenino,2
2018-02-08,Masculino,Femenino,4
2018-02-08,Masculino,Femenino,4
2018-02-08,Masculino,Femenino,4
2018-02-08,Femenino,Masculino,5
2018-02-08,Masculino,Femenino,5
2018-02-08,Masculino,Femenino,5
2018-02-08,Femenino,Masculino,5
2018-02-08,Femenino,Masculino,5
2018-02-08,Masculino,Femenino,5
2018-02-08,Masculino,Femenino,5
2018-02-08,Femenino,Masculino,5
2018-02-08,Masculino,Femenino,6
2018-02-08,Masculino,Femenino,6
2018-02-08,Masculino,Femenino,7
2018-02-08,Femenino,Masculino,7
2018-02-08,Masculino,Femenino,7
2018-02-08,Masculino,Femenino,7
2018-02-08,Masculino,Femenino,7
2018-02-08,Femenino,Masculino,7
2018-02-08,Masculino,Femenino,7
2018-02-08,Masculino,Femenino,7
2018-02-08,Masculino,Femenino,8
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Masculino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,No declara,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Masculino,Femenino,1
2018-02-09,Femenino,Femenino,1
2018-02-09,Femenino,Masculino,11
2018-02-09,Masculino,Femenino,11
2018-02-09,Masculino,Femenino,11
2018-02-09,Masculino,Femenino,11
2018-02-09,Masculino,Femenino,12
2018-02-09,Femenino,Masculino,12
2018-02-09,Masculino,Femenino,12
2018-02-09,Femenino,Masculino,12
2018-02-09,Femenino,Femenino,12
2018-02-09,Masculino,Femenino,12
2018-02-09,Masculino,Femenino,12
2018-02-09,Masculino,Femenino,13
2018-02-09,Masculino,Femenino,13
2018-02-09,Femenino,Masculino,13
2018-02-09,Femenino,Masculino,13
2018-02-09,Masculino,Femenino,13
2018-02-09,Masculino,Femenino,13
2018-02-09,Femenino,Masculino,13
2018-02-09,Femenino,Masculino,13
2018-02-09,Masculino,Femenino,13
2018-02-09,Masculino,Femenino,13
2018-02-09,Masculino,Femenino,13
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Masculino,14
2018-02-09,Masculino,Femenino,14
2018-02-09,Masculino,Femenino,15
2018-02-09,Masculino,Femenino,15
2018-02-09,Masculino,Femenino,15
2018-02-09,Femenino,Masculino,15
2018-02-09,Masculino,Femenino,15
2018-02-09,Masculino,Femenino,15
2018-02-09,Masculino,Femenino,2
2018-02-09,Masculino,Femenino,2
2018-02-09,Masculino,Femenino,2
2018-02-09,Masculino,Femenino,2
2018-02-09,Masculino,Femenino,2
2018-02-09,Masculino,Femenino,2
2018-02-09,Masculino,Femenino,2
2018-02-09,Femenino,Masculino,3
2018-02-09,Masculino,Femenino,4
2018-02-09,Masculino,Femenino,4
2018-02-09,Masculino,Femenino,4
2018-02-09,Masculino,Femenino,4
2018-02-09,Masculino,Femenino,4
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Femenino,Masculino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,5
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,6
2018-02-09,Masculino,Femenino,7
2018-02-09,Masculino,Femenino,7
2018-02-09,Masculino,Femenino,7
2018-02-09,Femenino,Masculino,7
2018-02-09,Masculino,Femenino,7
2018-02-09,Femenino,Masculino,7
2018-02-09,Masculino,Femenino,7
2018-02-09,Masculino,Femenino,7
2018-02-09,Masculino,Femenino,7
2018-02-09,Masculino,Femenino,8
2018-02-09,Masculino,Femenino,8
2018-02-09,Masculino,Femenino,8
2018-02-10,Masculino,Femenino,15
2018-02-14,Masculino,Femenino,1
2018-02-14,No declara,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Femenino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,1
2018-02-14,Masculino,Femenino,11
2018-02-14,Masculino,Femenino,11
2018-02-14,Masculino,Femenino,12
2018-02-14,Masculino,Femenino,12
2018-02-14,Masculino,Femenino,12
2018-02-14,Femenino,Masculino,12
2018-02-14,Femenino,Masculino,12
2018-02-14,Femenino,Masculino,12
2018-02-14,Masculino,Femenino,12
2018-02-14,Masculino,Femenino,12
2018-02-14,Masculino,Masculino,13
2018-02-14,Masculino,Femenino,13
2018-02-14,Femenino,Masculino,13
2018-02-14,Masculino,Femenino,13
2018-02-14,Femenino,Masculino,13
2018-02-14,Femenino,Masculino,13
2018-02-14,Masculino,Femenino,13
2018-02-14,Femenino,Masculino,13
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Masculino,14
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Masculino,14
2018-02-14,Masculino,Femenino,14
2018-02-14,Masculino,Femenino,15
2018-02-14,Masculino,Femenino,2
2018-02-14,Masculino,Femenino,2
2018-02-14,Masculino,Femenino,2
2018-02-14,Masculino,Femenino,2
2018-02-14,Masculino,Femenino,3
2018-02-14,Masculino,Femenino,4
2018-02-14,Masculino,Femenino,4
2018-02-14,Masculino,Femenino,4
2018-02-14,Masculino,Femenino,4
2018-02-14,Masculino,Femenino,5
2018-02-14,Masculino,Femenino,5
2018-02-14,Femenino,Masculino,5
2018-02-14,Masculino,Femenino,5
2018-02-14,Masculino,Femenino,5
2018-02-14,Femenino,Masculino,5
2018-02-14,Masculino,Femenino,5
2018-02-14,Masculino,Femenino,5
2018-02-14,Masculino,Femenino,6
2018-02-14,Masculino,Femenino,6
2018-02-14,Femenino,Masculino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Masculino,Femenino,7
2018-02-14,Femenino,Masculino,7
2018-02-14,Masculino,Femenino,8
2018-02-14,Masculino,Femenino,8
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Masculino,Femenino,1
2018-02-15,Femenino,Masculino,11
2018-02-15,Femenino,Masculino,11
2018-02-15,Femenino,Masculino,11
2018-02-15,Femenino,Masculino,11
2018-02-15,Masculino,Femenino,12
2018-02-15,Masculino,Femenino,12
2018-02-15,Masculino,Femenino,12
2018-02-15,Masculino,Femenino,13
2018-02-15,Femenino,Masculino,13
2018-02-15,Masculino,Femenino,13
2018-02-15,Femenino,Masculino,13
2018-02-15,Femenino,Masculino,13
2018-02-15,Masculino,Femenino,13
2018-02-15,Masculino,Femenino,13
2018-02-15,Masculino,Femenino,14
2018-02-15,Masculino,Femenino,14
2018-02-15,Masculino,Femenino,14
2018-02-15,Masculino,Femenino,14
2018-02-15,Masculino,Femenino,15
2018-02-15,Masculino,Femenino,15
2018-02-15,Masculino,Femenino,2
2018-02-15,Masculino,Femenino,2
2018-02-15,Masculino,Femenino,4
2018-02-15,Femenino,Masculino,5
2018-02-15,Femenino,Masculino,5
2018-02-15,Femenino,Masculino,5
2018-02-15,Masculino,Femenino,5
2018-02-15,Masculino,Femenino,6
2018-02-15,Femenino,Masculino,7
2018-02-15,Masculino,Femenino,7
2018-02-15,Masculino,Femenino,8
2018-02-16,Masculino,Femenino,1
2018-02-16,No declara,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,1
2018-02-16,Masculino,Femenino,11
2018-02-16,Masculino,Femenino,11
2018-02-16,Masculino,Femenino,11
2018-02-16,Femenino,Masculino,11
2018-02-16,Masculino,Femenino,11
2018-02-16,Masculino,Femenino,11
2018-02-16,Femenino,Masculino,11
2018-02-16,Masculino,Femenino,12
2018-02-16,Masculino,Femenino,12
2018-02-16,Masculino,Femenino,12
2018-02-16,Masculino,Femenino,12
2018-02-16,Masculino,Femenino,12
2018-02-16,Masculino,Femenino,12
2018-02-16,Femenino,Masculino,12
2018-02-16,Femenino,Masculino,12
2018-02-16,Femenino,Masculino,13
2018-02-16,Masculino,Femenino,13
2018-02-16,Femenino,Masculino,13
2018-02-16,Masculino,Femenino,13
2018-02-16,Masculino,Femenino,13
2018-02-16,Femenino,Masculino,13
2018-02-16,Masculino,Femenino,13
2018-02-16,Femenino,Masculino,13
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Masculino,Femenino,14
2018-02-16,Femenino,Masculino,15
2018-02-16,Masculino,Femenino,15
2018-02-16,Femenino,Masculino,15
2018-02-16,Masculino,Masculino,15
2018-02-16,Masculino,Femenino,15
2018-02-16,Masculino,Femenino,15
2018-02-16,Masculino,Femenino,2
2018-02-16,Masculino,Femenino,2
2018-02-16,Masculino,Femenino,3
2018-02-16,Masculino,Femenino,3
2018-02-16,Masculino,Femenino,4
2018-02-16,Masculino,Femenino,4
2018-02-16,Masculino,Femenino,4
2018-02-16,Masculino,Femenino,4
2018-02-16,Masculino,Femenino,4
2018-02-16,Femenino,Masculino,5
2018-02-16,Femenino,Masculino,5
2018-02-16,Masculino,Femenino,5
2018-02-16,Femenino,Masculino,5
2018-02-16,Femenino,Masculino,5
2018-02-16,Masculino,Femenino,5
2018-02-16,Femenino,Femenino,5
2018-02-16,Masculino,Femenino,6
2018-02-16,Masculino,Femenino,6
2018-02-16,Masculino,Femenino,6
2018-02-16,Masculino,Femenino,6
2018-02-16,Masculino,Femenino,6
2018-02-16,Masculino,Femenino,6
2018-02-16,Masculino,Masculino,6
2018-02-16,Masculino,Femenino,7
2018-02-16,Masculino,Femenino,7
2018-02-16,Femenino,Masculino,7
2018-02-16,Femenino,Masculino,7
2018-02-16,Femenino,Masculino,7
2018-02-16,Femenino,Masculino,7
2018-02-16,Masculino,Femenino,7
2018-02-16,Masculino,Femenino,7
2018-02-16,Masculino,Femenino,8
2018-02-16,Masculino,Femenino,8
2018-02-16,Masculino,Femenino,8
2018-02-16,Masculino,Femenino,8
2018-02-16,Masculino,Femenino,8
2018-02-17,Masculino,Femenino,1
2018-02-17,Masculino,Femenino,1
2018-02-17,Femenino,Masculino,3
2018-02-17,Masculino,Femenino,4
2018-02-17,Masculino,Femenino,8
2018-02-18,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Masculino,Femenino,1
2018-02-19,Femenino,Masculino,11
2018-02-19,Masculino,Femenino,11
2018-02-19,Masculino,Femenino,12
2018-02-19,Femenino,Masculino,12
2018-02-19,Masculino,Femenino,15
2018-02-19,Masculino,Femenino,15
2018-02-19,Masculino,Femenino,2
2018-02-19,Masculino,Femenino,2
2018-02-19,Masculino,Masculino,3
2018-02-19,Masculino,Femenino,4
2018-02-19,Masculino,Femenino,5
2018-02-19,Masculino,Femenino,5
2018-02-19,Femenino,Masculino,7
2018-02-19,Masculino,Femenino,7
2018-02-19,Femenino,Masculino,7
2018-02-20,Masculino,Femenino,1
2018-02-20,Masculino,Femenino,1
2018-02-20,Masculino,Femenino,1
2018-02-20,Masculino,Femenino,1
2018-02-20,Masculino,Femenino,1
2018-02-20,Masculino,Femenino,11
2018-02-20,Masculino,Femenino,13
2018-02-20,Masculino,Femenino,13
2018-02-20,Femenino,Masculino,13
2018-02-20,Masculino,Femenino,13
2018-02-20,Masculino,Femenino,14
2018-02-20,Femenino,Masculino,15
2018-02-20,Masculino,Femenino,15
2018-02-20,Masculino,Femenino,3
2018-02-20,Masculino,Femenino,4
2018-02-20,Femenino,Masculino,5
2018-02-20,Femenino,Masculino,5
2018-02-20,Masculino,Femenino,5
2018-02-20,Masculino,Femenino,7
2018-02-20,Femenino,Masculino,7
2018-02-20,Masculino,Femenino,7
2018-02-20,Masculino,Femenino,8
2018-02-20,Masculino,Femenino,8
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,1
2018-02-21,Masculino,Femenino,11
2018-02-21,Femenino,Masculino,12
2018-02-21,Masculino,Femenino,12
2018-02-21,Femenino,Masculino,12
2018-02-21,Masculino,Femenino,13
2018-02-21,Femenino,Masculino,13
2018-02-21,Masculino,Femenino,13
2018-02-21,Masculino,Femenino,13
2018-02-21,Masculino,Femenino,13
2018-02-21,Masculino,Femenino,14
2018-02-21,Femenino,Masculino,15
2018-02-21,Masculino,Femenino,15
2018-02-21,Femenino,Masculino,15
2018-02-21,Masculino,Femenino,2
2018-02-21,Masculino,Femenino,2
2018-02-21,Masculino,Femenino,4
2018-02-21,Femenino,Masculino,5
2018-02-21,Femenino,Masculino,5
2018-02-21,Femenino,Masculino,5
2018-02-21,Femenino,Masculino,5
2018-02-21,Masculino,Femenino,6
2018-02-21,Masculino,Femenino,6
2018-02-21,Masculino,Femenino,8
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Femenino,1
2018-02-22,Masculino,Masculino,11
2018-02-22,Femenino,Masculino,11
2018-02-22,Masculino,Femenino,12
2018-02-22,Femenino,Masculino,12
2018-02-22,Masculino,Femenino,12
2018-02-22,Masculino,Femenino,12
2018-02-22,Masculino,Femenino,12
2018-02-22,Masculino,Femenino,12
2018-02-22,Masculino,Femenino,12
2018-02-22,Masculino,Femenino,13
2018-02-22,Masculino,Femenino,13
2018-02-22,Masculino,Masculino,13
2018-02-22,Femenino,Masculino,13
2018-02-22,Masculino,Femenino,13
2018-02-22,Masculino,Femenino,14
2018-02-22,Masculino,Femenino,14
2018-02-22,Masculino,Femenino,14
2018-02-22,Masculino,Femenino,14
2018-02-22,Masculino,Femenino,14
2018-02-22,Femenino,Masculino,15
2018-02-22,Masculino,Femenino,2
2018-02-22,Masculino,Femenino,3
2018-02-22,Masculino,Femenino,4
2018-02-22,Masculino,Femenino,5
2018-02-22,Masculino,Femenino,5
2018-02-22,Femenino,Masculino,5
2018-02-22,Masculino,Femenino,5
2018-02-22,Masculino,Femenino,5
2018-02-22,Masculino,Femenino,6
2018-02-22,Masculino,Femenino,6
2018-02-22,Masculino,Femenino,6
2018-02-22,Masculino,Femenino,7
2018-02-22,Masculino,Femenino,7
2018-02-22,Femenino,Masculino,7
2018-02-22,Femenino,Masculino,7
2018-02-22,Masculino,Femenino,7
2018-02-22,Masculino,Femenino,7
2018-02-22,Masculino,Femenino,8
2018-02-22,Masculino,Femenino,8
2018-02-22,Masculino,Femenino,8
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Masculino,1
2018-02-23,Femenino,Femenino,1
2018-02-23,No declara,Femenino,1
2018-02-23,Masculino,Femenino,1
2018-02-23,Masculino,Femenino,11
2018-02-23,Masculino,Femenino,11
2018-02-23,Masculino,Femenino,11
2018-02-23,Masculino,No declara,11
2018-02-23,Femenino,Masculino,11
2018-02-23,Masculino,Femenino,11
2018-02-23,Masculino,Femenino,11
2018-02-23,Masculino,Femenino,11
2018-02-23,Masculino,Femenino,11
2018-02-23,Femenino,Masculino,11
2018-02-23,Femenino,Masculino,11
2018-02-23,Masculino,Femenino,12
2018-02-23,Femenino,Femenino,12
2018-02-23,Masculino,Femenino,12
2018-02-23,Femenino,Masculino,12
